,date,average price,total volume,size_4046,size_4225,size_4770,total bags,small bags,large bags,xlarge bags,type,year,city,total sales
9849,2015-02-01,1.55,8707.92,449.84,6955.71,0.0,1302.37,253.33,1049.04,0.0,organic,2015,Detroit,13497.276
9850,2015-01-25,1.62,8703.74,580.39,7210.53,0.0,912.82,60.0,852.82,0.0,organic,2015,Detroit,14100.0588
9851,2015-01-18,1.9,7656.72,376.08,6430.19,0.0,850.45,446.67,403.78,0.0,organic,2015,Detroit,14547.768
9852,2015-01-11,1.87,6926.75,417.73,5637.76,0.0,871.26,329.5,541.76,0.0,organic,2015,Detroit,12953.022500000001
9853,2015-01-04,1.7,7446.43,361.76,5025.58,0.0,2059.09,746.43,1312.66,0.0,organic,2015,Detroit,12658.931
9854,2015-12-27,1.67,2010.73,822.95,941.11,0.0,246.67,246.67,0.0,0.0,organic,2015,Grand Rapids,3357.9191
9855,2015-12-20,1.66,1991.44,1015.15,816.29,0.0,160.0,160.0,0.0,0.0,organic,2015,Grand Rapids,3305.7904
9856,2015-12-13,1.55,2093.11,1024.98,891.47,0.0,176.66,176.66,0.0,0.0,organic,2015,Grand Rapids,3244.3205000000003
9857,2015-12-06,1.64,1643.19,944.24,492.28,0.0,206.67,206.67,0.0,0.0,organic,2015,Grand Rapids,2694.8316
9858,2015-11-29,1.66,1497.39,808.92,568.47,0.0,120.0,120.0,0.0,0.0,organic,2015,Grand Rapids,2485.6674000000003
9859,2015-11-22,1.66,1602.88,870.86,595.85,0.0,136.17,130.0,6.17,0.0,organic,2015,Grand Rapids,2660.7808
9860,2015-11-15,1.65,1663.16,958.54,531.29,0.0,173.33,173.33,0.0,0.0,organic,2015,Grand Rapids,2744.214
9861,2015-11-08,1.64,1629.69,981.27,485.09,0.0,163.33,163.33,0.0,0.0,organic,2015,Grand Rapids,2672.6916
9862,2015-11-01,1.6,1640.89,984.57,506.83,0.0,149.49,103.33,46.16,0.0,organic,2015,Grand Rapids,2625.4240000000004
9863,2015-10-25,1.57,1980.42,946.43,692.85,0.0,341.14,193.33,147.81,0.0,organic,2015,Grand Rapids,3109.2594000000004
9864,2015-10-18,1.61,2146.0,1156.71,650.48,0.0,338.81,283.33,55.48,0.0,organic,2015,Grand Rapids,3455.0600000000004
9865,2015-10-11,1.74,1653.86,517.94,835.92,0.0,300.0,300.0,0.0,0.0,organic,2015,Grand Rapids,2877.7164
9866,2015-10-04,1.69,1708.12,613.05,695.07,0.0,400.0,400.0,0.0,0.0,organic,2015,Grand Rapids,2886.7227999999996
9867,2015-09-27,1.68,2137.67,849.13,835.21,0.0,453.33,453.33,0.0,0.0,organic,2015,Grand Rapids,3591.2856
9868,2015-09-20,1.69,1837.03,787.73,762.63,0.0,286.67,286.67,0.0,0.0,organic,2015,Grand Rapids,3104.5807
9869,2015-09-13,1.68,1932.15,906.33,762.49,0.0,263.33,263.33,0.0,0.0,organic,2015,Grand Rapids,3246.012
9870,2015-09-06,1.68,2320.11,1050.73,866.05,0.0,403.33,403.33,0.0,0.0,organic,2015,Grand Rapids,3897.7848
9871,2015-08-30,1.68,2584.14,1246.63,1015.26,0.0,322.25,306.67,15.58,0.0,organic,2015,Grand Rapids,4341.3552
9872,2015-08-23,1.49,4417.82,2674.37,1500.12,0.0,243.33,243.33,0.0,0.0,organic,2015,Grand Rapids,6582.551799999999
9873,2015-08-16,1.64,2787.28,1152.32,1438.29,0.0,196.67,196.67,0.0,0.0,organic,2015,Grand Rapids,4571.1392
9874,2015-08-09,1.76,2882.04,1224.64,1107.4,0.0,550.0,550.0,0.0,0.0,organic,2015,Grand Rapids,5072.3904
9875,2015-08-02,1.63,2807.04,14.18,2366.56,0.0,426.3,420.0,6.3,0.0,organic,2015,Grand Rapids,4575.4752
9876,2015-07-26,1.86,1070.6,9.96,793.97,0.0,266.67,266.67,0.0,0.0,organic,2015,Grand Rapids,1991.316
9877,2015-07-19,1.9,1028.63,7.14,885.31,0.0,136.18,126.66,9.52,0.0,organic,2015,Grand Rapids,1954.3970000000002
9878,2015-07-12,1.86,1328.38,5.73,999.76,0.0,322.89,313.34,9.55,0.0,organic,2015,Grand Rapids,2470.7868000000003
9879,2015-07-05,1.84,1296.65,7.18,923.24,0.0,366.23,356.66,9.57,0.0,organic,2015,Grand Rapids,2385.8360000000002
9880,2015-06-28,1.92,1206.53,63.3,873.23,0.0,270.0,270.0,0.0,0.0,organic,2015,Grand Rapids,2316.5375999999997
9881,2015-06-21,1.93,1235.29,47.51,954.58,0.0,233.2,230.0,3.2,0.0,organic,2015,Grand Rapids,2384.1097
9882,2015-06-14,1.8,1571.89,7.2,1128.02,0.0,436.67,436.67,0.0,0.0,organic,2015,Grand Rapids,2829.402
9883,2015-06-07,1.7,1083.03,37.44,518.39,0.0,527.2,460.0,67.2,0.0,organic,2015,Grand Rapids,1841.1509999999998
9884,2015-05-31,1.85,1082.52,22.99,722.86,0.0,336.67,336.67,0.0,0.0,organic,2015,Grand Rapids,2002.662
9885,2015-05-24,1.83,1417.63,10.03,983.02,0.0,424.58,418.21,6.37,0.0,organic,2015,Grand Rapids,2594.2629
9886,2015-05-17,1.85,1338.84,0.0,969.48,0.0,369.36,356.67,12.69,0.0,organic,2015,Grand Rapids,2476.854
9887,2015-05-10,1.22,4550.92,36.97,1045.22,0.0,3468.73,346.49,3122.24,0.0,organic,2015,Grand Rapids,5552.1224
9888,2015-05-03,1.61,1377.24,7.07,1053.5,0.0,316.67,316.67,0.0,0.0,organic,2015,Grand Rapids,2217.3564
9889,2015-04-26,1.79,1369.82,2.81,1040.34,0.0,326.67,326.67,0.0,0.0,organic,2015,Grand Rapids,2451.9778
9890,2015-04-19,1.59,1377.1,0.0,963.77,0.0,413.33,413.33,0.0,0.0,organic,2015,Grand Rapids,2189.589
9891,2015-04-12,1.86,823.5,0.0,606.83,0.0,216.67,216.67,0.0,0.0,organic,2015,Grand Rapids,1531.71
9892,2015-04-05,1.83,934.95,11.05,617.23,0.0,306.67,306.67,0.0,0.0,organic,2015,Grand Rapids,1710.9585000000002
9893,2015-03-29,1.87,1005.21,46.7,631.84,0.0,326.67,326.67,0.0,0.0,organic,2015,Grand Rapids,1879.7427000000002
9894,2015-03-22,2.01,683.76,20.54,659.89,0.0,3.33,3.33,0.0,0.0,organic,2015,Grand Rapids,1374.3575999999998
9895,2015-03-15,1.87,1329.82,94.18,813.47,0.0,422.17,385.77,36.4,0.0,organic,2015,Grand Rapids,2486.7634
9896,2015-03-08,1.78,1175.95,69.48,493.14,0.0,613.33,613.33,0.0,0.0,organic,2015,Grand Rapids,2093.1910000000003
9897,2015-03-01,1.84,849.44,32.69,506.75,0.0,310.0,310.0,0.0,0.0,organic,2015,Grand Rapids,1562.9696000000001
9898,2015-02-22,1.89,950.14,46.37,643.77,0.0,260.0,260.0,0.0,0.0,organic,2015,Grand Rapids,1795.7646
9899,2015-02-15,1.88,787.72,17.75,566.64,0.0,203.33,203.33,0.0,0.0,organic,2015,Grand Rapids,1480.9135999999999
9900,2015-02-08,1.79,1083.77,84.83,402.27,0.0,596.67,596.67,0.0,0.0,organic,2015,Grand Rapids,1939.9483
9901,2015-02-01,1.98,769.05,52.14,620.24,0.0,96.67,96.67,0.0,0.0,organic,2015,Grand Rapids,1522.7189999999998
9902,2015-01-25,2.01,711.52,59.16,572.36,0.0,80.0,80.0,0.0,0.0,organic,2015,Grand Rapids,1430.1552
9903,2015-01-18,1.88,706.15,20.71,488.77,0.0,196.67,196.67,0.0,0.0,organic,2015,Grand Rapids,1327.562
9904,2015-01-11,1.87,761.86,29.06,539.72,0.0,193.08,190.0,3.08,0.0,organic,2015,Grand Rapids,1424.6782
9905,2015-01-04,1.6,1012.61,23.59,772.85,0.0,216.17,210.0,6.17,0.0,organic,2015,Grand Rapids,1620.1760000000002
9958,2015-12-27,1.45,5828.38,79.19,186.22,16.23,5546.74,959.63,4587.11,0.0,organic,2015,Harrisburg,8451.151
9959,2015-12-20,2.09,2787.93,116.92,171.24,17.81,2481.96,1452.29,1029.67,0.0,organic,2015,Harrisburg,5826.773699999999
9960,2015-12-13,2.0,4330.23,68.06,235.65,19.56,4006.96,1597.46,2409.5,0.0,organic,2015,Harrisburg,8660.46
9961,2015-12-06,1.3,4854.67,137.97,185.9,3.2,4527.6,415.87,4111.73,0.0,organic,2015,Harrisburg,6311.071
9962,2015-11-29,1.4,3109.42,78.81,199.95,11.9,2818.76,314.95,2503.81,0.0,organic,2015,Harrisburg,4353.188
9963,2015-11-22,1.47,2236.04,118.91,176.06,10.92,1930.15,449.95,1480.2,0.0,organic,2015,Harrisburg,3286.9788
9964,2015-11-15,1.92,1200.0,117.97,290.51,6.13,785.39,723.13,62.26,0.0,organic,2015,Harrisburg,2304.0
9965,2015-11-08,1.99,1162.68,165.99,263.8,11.95,720.94,648.49,72.45,0.0,organic,2015,Harrisburg,2313.7332
9966,2015-11-01,2.02,971.81,148.85,142.9,20.91,659.15,427.6,231.55,0.0,organic,2015,Harrisburg,1963.0562
9967,2015-10-25,1.79,1446.07,82.55,166.6,19.61,1177.31,490.21,687.1,0.0,organic,2015,Harrisburg,2588.4653
9968,2015-10-18,1.48,3139.5,67.84,221.62,16.38,2833.66,481.82,2351.84,0.0,organic,2015,Harrisburg,4646.46
9969,2015-10-11,1.49,2449.56,70.71,136.9,21.13,2220.82,676.28,1544.54,0.0,organic,2015,Harrisburg,3649.8444
9970,2015-10-04,2.02,1188.82,82.58,186.17,9.38,910.69,910.69,0.0,0.0,organic,2015,Harrisburg,2401.4164
9971,2015-09-27,2.24,1140.95,106.54,222.08,8.74,803.59,803.59,0.0,0.0,organic,2015,Harrisburg,2555.7280000000005
9972,2015-09-20,1.94,1558.39,136.1,215.36,15.42,1191.51,1191.51,0.0,0.0,organic,2015,Harrisburg,3023.2766
9973,2015-09-13,1.84,2056.82,83.47,177.37,8.35,1787.63,1787.63,0.0,0.0,organic,2015,Harrisburg,3784.5488000000005
9974,2015-09-06,1.68,3559.45,155.6,173.38,3.33,3227.14,3210.67,16.47,0.0,organic,2015,Harrisburg,5979.875999999999
9975,2015-08-30,1.73,2421.86,94.47,134.32,12.92,2180.15,2153.91,26.24,0.0,organic,2015,Harrisburg,4189.8178
9976,2015-08-23,1.7,2826.08,63.18,149.88,17.31,2595.71,2585.91,9.8,0.0,organic,2015,Harrisburg,4804.335999999999
9977,2015-08-16,1.88,1721.57,101.04,156.68,7.65,1456.2,1456.2,0.0,0.0,organic,2015,Harrisburg,3236.5516
9978,2015-08-09,1.69,3079.23,99.0,160.14,33.3,2786.79,2786.79,0.0,0.0,organic,2015,Harrisburg,5203.8987
9979,2015-08-02,1.96,2728.36,69.63,198.74,11.44,2448.55,2448.55,0.0,0.0,organic,2015,Harrisburg,5347.5856
9980,2015-07-26,2.06,1397.24,145.93,176.28,17.81,1057.22,1057.22,0.0,0.0,organic,2015,Harrisburg,2878.3144
9981,2015-07-19,1.92,3151.22,79.11,222.93,15.28,2833.9,2833.9,0.0,0.0,organic,2015,Harrisburg,6050.3423999999995
9982,2015-07-12,1.92,1267.44,124.64,166.18,6.53,970.09,970.09,0.0,0.0,organic,2015,Harrisburg,2433.4848
9983,2015-07-05,2.01,1841.62,65.57,91.22,11.24,1673.59,1673.59,0.0,0.0,organic,2015,Harrisburg,3701.6561999999994
9984,2015-06-28,1.85,3388.83,119.9,155.59,12.85,3100.49,3100.49,0.0,0.0,organic,2015,Harrisburg,6269.3355
9985,2015-06-21,1.9,3072.73,62.37,243.82,4.66,2761.88,2761.88,0.0,0.0,organic,2015,Harrisburg,5838.187
9986,2015-06-14,1.83,3495.22,87.55,165.22,10.76,3231.69,3231.69,0.0,0.0,organic,2015,Harrisburg,6396.2526
9987,2015-06-07,1.84,3485.54,35.17,122.39,0.0,3327.98,3327.98,0.0,0.0,organic,2015,Harrisburg,6413.3936
9988,2015-05-31,1.83,3046.57,91.11,173.81,0.0,2781.65,2781.65,0.0,0.0,organic,2015,Harrisburg,5575.2231
9989,2015-05-24,1.84,4440.45,75.43,178.79,15.02,4171.21,4171.21,0.0,0.0,organic,2015,Harrisburg,8170.428
9990,2015-05-17,1.88,3850.2,39.57,251.83,8.35,3550.45,3550.45,0.0,0.0,organic,2015,Harrisburg,7238.375999999999
9991,2015-05-10,1.78,4998.64,68.79,228.82,6.47,4694.56,4694.56,0.0,0.0,organic,2015,Harrisburg,8897.5792
9992,2015-05-03,1.84,3547.22,38.69,132.65,0.0,3375.88,3375.88,0.0,0.0,organic,2015,Harrisburg,6526.8848
9993,2015-04-26,1.81,3339.18,23.42,97.81,0.0,3217.95,3217.95,0.0,0.0,organic,2015,Harrisburg,6043.9158
9994,2015-04-19,1.88,2901.35,96.21,86.59,6.2,2712.35,2712.35,0.0,0.0,organic,2015,Harrisburg,5454.538
9995,2015-04-12,1.79,4127.83,86.7,151.38,0.0,3889.75,3889.75,0.0,0.0,organic,2015,Harrisburg,7388.8157
9996,2015-04-05,1.75,3315.89,28.96,155.83,7.44,3123.66,3123.66,0.0,0.0,organic,2015,Harrisburg,5802.8075
9997,2015-03-29,1.79,3705.26,48.19,204.38,0.0,3452.69,3452.69,0.0,0.0,organic,2015,Harrisburg,6632.415400000001
9998,2015-03-22,2.09,1169.94,45.7,391.89,0.0,732.35,732.35,0.0,0.0,organic,2015,Harrisburg,2445.1746
9999,2015-03-15,1.72,2403.77,52.73,270.59,0.0,2080.45,2080.45,0.0,0.0,organic,2015,Harrisburg,4134.4844
10000,2015-03-08,1.6,6095.01,18.08,353.34,0.0,5723.59,5723.59,0.0,0.0,organic,2015,Harrisburg,9752.016000000001
10001,2015-03-01,1.74,3063.7,44.66,266.54,7.83,2744.67,2744.67,0.0,0.0,organic,2015,Harrisburg,5330.838
10002,2015-02-22,1.68,3400.24,22.4,152.59,11.46,3213.79,3213.79,0.0,0.0,organic,2015,Harrisburg,5712.4032
10003,2015-02-15,1.65,4701.71,49.13,261.1,16.03,4375.45,4375.45,0.0,0.0,organic,2015,Harrisburg,7757.8215
10004,2015-02-08,1.67,3408.2,35.2,136.56,0.0,3236.44,3236.44,0.0,0.0,organic,2015,Harrisburg,5691.6939999999995
10005,2015-02-01,1.65,3796.16,39.55,151.13,0.0,3605.48,3605.48,0.0,0.0,organic,2015,Harrisburg,6263.664
10006,2015-01-25,1.8,2171.91,97.75,171.42,0.0,1902.74,1902.74,0.0,0.0,organic,2015,Harrisburg,3909.4379999999996
10007,2015-01-18,1.94,1355.5,50.54,127.76,8.74,1168.46,1168.46,0.0,0.0,organic,2015,Harrisburg,2629.67
10008,2015-01-11,1.65,3882.88,90.15,288.15,0.0,3504.58,3504.58,0.0,0.0,organic,2015,Harrisburg,6406.7519999999995
10009,2015-01-04,1.68,2896.72,161.68,206.96,0.0,2528.08,2528.08,0.0,0.0,organic,2015,Harrisburg,4866.4896
10010,2015-12-27,2.32,5526.5,88.59,3733.01,6.81,1698.09,1619.34,78.75,0.0,organic,2015,Springfield,12821.48
10011,2015-12-20,2.24,3998.59,222.69,1874.44,230.89,1670.57,1670.57,0.0,0.0,organic,2015,Springfield,8956.841600000002
10012,2015-12-13,2.34,6923.91,75.32,2154.16,2410.25,2284.18,2284.18,0.0,0.0,organic,2015,Springfield,16201.9494
10013,2015-12-06,2.16,2739.09,192.25,2179.25,15.11,352.48,349.15,3.33,0.0,organic,2015,Springfield,5916.434400000001
10014,2015-11-29,2.33,1632.72,30.3,1476.57,0.0,125.85,89.73,36.12,0.0,organic,2015,Springfield,3804.2376000000004
10015,2015-11-22,2.31,2318.13,138.16,2079.91,1.38,98.68,83.07,15.61,0.0,organic,2015,Springfield,5354.880300000001
10016,2015-11-15,2.23,2428.95,135.67,2079.43,0.0,213.85,201.54,12.31,0.0,organic,2015,Springfield,5416.558499999999
10017,2015-11-08,2.14,2878.54,113.32,2199.02,0.0,566.2,553.88,12.32,0.0,organic,2015,Springfield,6160.0756
10018,2015-11-01,1.96,4177.83,88.45,2399.47,9.72,1680.19,1390.22,289.97,0.0,organic,2015,Springfield,8188.5468
10019,2015-10-25,1.98,3885.53,54.15,2232.58,9.72,1589.08,339.5,1249.58,0.0,organic,2015,Springfield,7693.3494
10020,2015-10-18,2.18,2420.25,32.76,1785.15,0.0,602.34,398.75,203.59,0.0,organic,2015,Springfield,5276.145
10021,2015-10-11,2.27,2819.11,97.26,2144.44,0.0,577.41,386.42,190.99,0.0,organic,2015,Springfield,6399.3797
10022,2015-10-04,2.3,2855.32,64.28,2269.13,5.54,516.37,396.42,119.95,0.0,organic,2015,Springfield,6567.236
10023,2015-09-27,2.41,4559.35,53.88,4317.3,4.14,184.03,159.47,24.56,0.0,organic,2015,Springfield,10988.033500000001
10024,2015-09-20,2.31,2700.77,179.18,2459.91,2.76,58.92,58.92,0.0,0.0,organic,2015,Springfield,6238.7787
10025,2015-09-13,2.36,2868.18,49.48,2509.01,2.75,306.94,306.94,0.0,0.0,organic,2015,Springfield,6768.904799999999
10026,2015-09-06,2.37,4058.62,172.82,3667.53,2.74,215.53,209.43,6.1,0.0,organic,2015,Springfield,9618.9294
10027,2015-08-30,2.33,2641.01,88.92,2172.97,0.0,379.12,373.04,6.08,0.0,organic,2015,Springfield,6153.5533000000005
10028,2015-08-23,2.31,2928.46,117.28,2302.09,0.0,509.09,509.09,0.0,0.0,organic,2015,Springfield,6764.7426000000005
10029,2015-08-16,2.39,3753.16,1360.6,2053.79,2.72,336.05,336.05,0.0,0.0,organic,2015,Springfield,8970.0524
10030,2015-08-09,2.31,5078.46,1941.88,2656.17,1.36,479.05,479.05,0.0,0.0,organic,2015,Springfield,11731.2426
10031,2015-08-02,2.42,2676.3,82.67,2503.23,1.36,89.04,89.04,0.0,0.0,organic,2015,Springfield,6476.646000000001
10032,2015-07-26,2.39,2606.3,67.61,2487.67,0.0,51.02,47.69,3.33,0.0,organic,2015,Springfield,6229.057000000001
10033,2015-07-19,2.45,2960.69,80.9,2832.42,4.04,43.33,43.33,0.0,0.0,organic,2015,Springfield,7253.690500000001
10034,2015-07-12,2.38,2843.66,122.16,2585.19,0.0,136.31,136.31,0.0,0.0,organic,2015,Springfield,6767.9108
10035,2015-07-05,2.4,4295.54,160.42,3786.57,0.0,348.55,348.55,0.0,0.0,organic,2015,Springfield,10309.296
10036,2015-06-28,2.31,2790.4,133.18,2522.05,0.0,135.17,135.17,0.0,0.0,organic,2015,Springfield,6445.8240000000005
10037,2015-06-21,2.4,3776.07,74.33,3375.21,0.0,326.53,299.86,26.67,0.0,organic,2015,Springfield,9062.568
10038,2015-06-14,2.25,3551.66,123.54,2957.88,7.93,462.31,462.31,0.0,0.0,organic,2015,Springfield,7991.235
10039,2015-06-07,2.34,3478.25,276.38,2787.48,1.32,413.07,413.07,0.0,0.0,organic,2015,Springfield,8139.105
10040,2015-05-31,2.24,3193.41,274.09,2489.29,18.36,411.67,411.67,0.0,0.0,organic,2015,Springfield,7153.2384
10041,2015-05-24,2.36,3550.25,84.97,3012.17,18.3,434.81,434.81,0.0,0.0,organic,2015,Springfield,8378.59
10042,2015-05-17,2.3,3485.39,46.31,2854.86,2.61,581.61,581.61,0.0,0.0,organic,2015,Springfield,8016.396999999999
10043,2015-05-10,2.31,4484.97,79.2,3796.6,3.89,605.28,605.28,0.0,0.0,organic,2015,Springfield,10360.280700000001
10044,2015-05-03,1.55,6372.85,45.29,5832.35,20.71,474.5,474.5,0.0,0.0,organic,2015,Springfield,9877.917500000001
10045,2015-04-26,2.24,2843.96,52.97,2160.59,5.16,625.24,625.24,0.0,0.0,organic,2015,Springfield,6370.470400000001
10046,2015-04-19,2.27,3253.43,82.48,2636.67,1.29,532.99,532.99,0.0,0.0,organic,2015,Springfield,7385.286099999999
10047,2015-04-12,2.16,3828.42,183.5,2892.62,0.0,752.3,752.3,0.0,0.0,organic,2015,Springfield,8269.387200000001
10048,2015-04-05,2.18,2789.49,99.8,1927.65,2.59,759.45,759.45,0.0,0.0,organic,2015,Springfield,6081.0882
10049,2015-03-29,2.27,2220.8,88.35,1846.21,0.0,286.24,286.24,0.0,0.0,organic,2015,Springfield,5041.216
10050,2015-03-22,2.18,2848.49,148.61,2276.05,0.0,423.83,423.83,0.0,0.0,organic,2015,Springfield,6209.7082
10051,2015-03-15,2.26,2727.38,83.69,2234.24,0.0,409.45,409.45,0.0,0.0,organic,2015,Springfield,6163.8787999999995
10052,2015-03-08,2.18,3286.02,152.85,2524.64,0.0,608.53,608.53,0.0,0.0,organic,2015,Springfield,7163.5236
10053,2015-03-01,2.17,3050.04,59.15,2158.92,2.63,829.34,829.34,0.0,0.0,organic,2015,Springfield,6618.5868
10054,2015-02-22,2.38,4834.37,670.44,3747.31,2.64,413.98,413.98,0.0,0.0,organic,2015,Springfield,11505.800599999999
10055,2015-02-15,2.13,2753.92,304.33,1797.05,0.0,652.54,652.54,0.0,0.0,organic,2015,Springfield,5865.8496
10056,2015-02-08,2.37,5223.36,49.13,4531.32,15.93,626.98,626.98,0.0,0.0,organic,2015,Springfield,12379.3632
10057,2015-02-01,1.54,6084.48,88.08,5406.05,2.67,587.68,587.68,0.0,0.0,organic,2015,Springfield,9370.099199999999
10058,2015-01-25,2.21,1920.19,73.54,1602.72,9.36,234.57,234.57,0.0,0.0,organic,2015,Springfield,4243.6199
10059,2015-01-18,2.35,2552.09,39.56,2233.79,12.07,266.67,266.67,0.0,0.0,organic,2015,Springfield,5997.4115
10060,2015-01-11,2.28,3463.61,79.31,3190.97,0.0,193.33,193.33,0.0,0.0,organic,2015,Springfield,7897.0307999999995
10061,2015-01-04,2.32,4801.1,87.56,4364.01,0.0,349.53,349.53,0.0,0.0,organic,2015,Springfield,11138.552
10062,2015-12-27,1.31,10598.3,4797.41,57.91,0.0,5742.98,4815.51,927.47,0.0,organic,2015,Houston,13883.773
10063,2015-12-20,1.27,9253.24,4463.03,88.26,0.0,4701.95,3278.23,1423.72,0.0,organic,2015,Houston,11751.6148
10064,2015-12-13,1.35,11494.89,4757.11,93.57,0.0,6644.21,6636.26,7.95,0.0,organic,2015,Houston,15518.1015
10065,2015-12-06,1.49,8216.98,4787.28,85.7,0.0,3344.0,3344.0,0.0,0.0,organic,2015,Houston,12243.3002
10066,2015-11-29,1.51,7442.68,4092.5,69.63,0.0,3280.55,3280.55,0.0,0.0,organic,2015,Houston,11238.4468
10067,2015-11-22,1.5,8158.36,4552.46,58.92,0.0,3546.98,3546.98,0.0,0.0,organic,2015,Houston,12237.539999999999
10068,2015-11-15,1.5,9857.51,5342.4,45.23,0.0,4469.88,4469.88,0.0,0.0,organic,2015,Houston,14786.265
10069,2015-11-08,1.44,10027.49,6028.94,83.94,0.0,3914.61,3914.61,0.0,0.0,organic,2015,Houston,14439.585599999999
10070,2015-11-01,1.49,9377.04,5544.81,62.57,0.0,3769.66,3769.66,0.0,0.0,organic,2015,Houston,13971.789600000002
10071,2015-10-25,1.48,11445.39,7202.98,65.11,0.0,4177.3,4177.3,0.0,0.0,organic,2015,Houston,16939.1772
10072,2015-10-18,1.48,10652.02,6905.95,39.52,0.0,3706.55,3706.55,0.0,0.0,organic,2015,Houston,15764.9896
10073,2015-10-11,1.48,10674.23,6510.89,106.8,0.0,4056.54,4056.54,0.0,0.0,organic,2015,Houston,15797.8604
10074,2015-10-04,1.48,10800.6,6511.05,101.39,0.0,4188.16,4188.16,0.0,0.0,organic,2015,Houston,15984.888
10075,2015-09-27,1.47,12416.96,8647.11,58.47,0.0,3711.38,3711.38,0.0,0.0,organic,2015,Houston,18252.9312
10076,2015-09-20,1.47,11781.86,8733.8,46.33,0.0,3001.73,3001.73,0.0,0.0,organic,2015,Houston,17319.3342
10077,2015-09-13,1.41,13561.23,7965.37,33.07,0.0,5562.79,5546.76,16.03,0.0,organic,2015,Houston,19121.3343
10078,2015-09-06,1.36,9622.66,7609.04,67.49,0.0,1946.13,1790.0,156.13,0.0,organic,2015,Houston,13086.8176
10079,2015-08-30,1.22,14045.27,11507.69,50.99,0.0,2486.59,1906.67,579.92,0.0,organic,2015,Houston,17135.2294
10080,2015-08-23,1.26,10518.1,8896.86,94.67,0.0,1526.57,1466.67,59.9,0.0,organic,2015,Houston,13252.806
10081,2015-08-16,1.35,9699.79,7995.26,74.77,0.0,1629.76,1550.0,79.76,0.0,organic,2015,Houston,13094.716500000002
10082,2015-08-09,1.29,14996.12,13102.08,114.04,0.0,1780.0,1773.33,6.67,0.0,organic,2015,Houston,19344.9948
10083,2015-08-02,1.17,9952.84,9679.37,116.8,0.0,156.67,146.67,10.0,0.0,organic,2015,Houston,11644.8228
10084,2015-07-26,1.19,13059.01,12236.42,105.92,0.0,716.67,716.67,0.0,0.0,organic,2015,Houston,15540.2219
10085,2015-07-19,1.21,10487.18,10034.98,358.87,0.0,93.33,93.33,0.0,0.0,organic,2015,Houston,12689.4878
10086,2015-07-12,1.17,11741.87,11397.65,277.55,0.0,66.67,66.67,0.0,0.0,organic,2015,Houston,13737.9879
10087,2015-07-05,1.17,12717.2,11733.69,353.51,0.0,630.0,630.0,0.0,0.0,organic,2015,Houston,14879.124
10088,2015-06-28,1.21,10531.95,9271.84,320.11,0.0,940.0,940.0,0.0,0.0,organic,2015,Houston,12743.6595
10089,2015-06-21,1.22,11429.63,9667.42,465.54,0.0,1296.67,1296.67,0.0,0.0,organic,2015,Houston,13944.148599999999
10090,2015-06-14,1.21,10464.45,9298.08,406.37,0.0,760.0,760.0,0.0,0.0,organic,2015,Houston,12661.9845
10091,2015-06-07,1.19,10773.86,9794.34,312.85,0.0,666.67,666.67,0.0,0.0,organic,2015,Houston,12820.8934
10092,2015-05-31,1.23,9890.95,8711.9,189.05,0.0,990.0,990.0,0.0,0.0,organic,2015,Houston,12165.8685
10093,2015-05-24,1.26,12358.51,11145.09,366.75,0.0,846.67,846.67,0.0,0.0,organic,2015,Houston,15571.722600000001
10094,2015-05-17,1.25,11026.61,10234.81,351.8,0.0,440.0,440.0,0.0,0.0,organic,2015,Houston,13783.2625
10095,2015-05-10,1.28,10725.46,9355.66,449.8,0.0,920.0,920.0,0.0,0.0,organic,2015,Houston,13728.5888
10096,2015-05-03,1.26,8532.45,7306.33,252.79,0.0,973.33,973.33,0.0,0.0,organic,2015,Houston,10750.887
10097,2015-04-26,1.26,12066.11,10739.01,480.43,0.0,846.67,846.67,0.0,0.0,organic,2015,Houston,15203.2986
10098,2015-04-19,1.26,13856.85,12200.72,522.8,0.0,1133.33,1133.33,0.0,0.0,organic,2015,Houston,17459.631
10099,2015-04-12,1.26,12380.68,11423.99,490.02,0.0,466.67,466.67,0.0,0.0,organic,2015,Houston,15599.6568
10100,2015-04-05,1.25,11676.65,10220.11,469.87,0.0,986.67,986.67,0.0,0.0,organic,2015,Houston,14595.8125
10101,2015-03-29,1.24,9207.99,7514.43,836.89,0.0,856.67,856.67,0.0,0.0,organic,2015,Houston,11417.9076
10102,2015-03-22,1.24,11997.73,9802.17,1065.56,0.0,1130.0,1130.0,0.0,0.0,organic,2015,Houston,14877.1852
10103,2015-03-15,1.27,12371.76,9740.17,688.26,0.0,1943.33,1943.33,0.0,0.0,organic,2015,Houston,15712.1352
10104,2015-03-08,1.31,9212.46,7483.56,622.23,0.0,1106.67,1106.67,0.0,0.0,organic,2015,Houston,12068.3226
10105,2015-03-01,1.2,11760.53,9766.77,580.43,0.0,1413.33,1413.33,0.0,0.0,organic,2015,Houston,14112.636
10106,2015-02-22,1.26,10792.32,9480.2,595.45,0.0,716.67,716.67,0.0,0.0,organic,2015,Houston,13598.323199999999
10107,2015-02-15,1.29,10569.83,8813.11,586.72,0.0,1170.0,1170.0,0.0,0.0,organic,2015,Houston,13635.0807
10108,2015-02-08,1.25,9077.59,7272.68,704.91,0.0,1100.0,1100.0,0.0,0.0,organic,2015,Houston,11346.9875
